date,year,month,day,od_pair,market_country,dest_country,pax,seats_capacity,n_flights,censored_flights,naive_total_est,em_total_est,pd01_total_est,pd03_total_est,pd05_total_est,pd07_total_est,pd09_total_est
2021-08-22,2021,8,22,SG→US,SG,US,930,934,4,4,930.0,1017.3130677179158,1411.1099430567392,1057.5721566183383,993.3669555728371,960.2541951498815,938.5245092455673
2021-08-22,2021,8,22,TW→US,TW,US,1302,1308,4,4,1302.0,1448.1673080128642,1747.2003155332663,1498.266564832581,1410.15882340176,1356.4791178753205,1317.8939935470853
2021-08-23,2021,8,23,AE→US,AE,US,982,982,2,2,982.0,1102.81464809115,1760.7119781182716,1159.7603546614898,1069.3272155670609,1023.4554567944261,993.6356793704338
2021-08-23,2021,8,23,AU→US,AU,US,3257,3327,10,9,3257.0,3417.204853011809,4070.1912716085462,3484.717866130544,3373.238970954674,3313.207918122096,3272.9572973023064
2021-08-23,2021,8,23,CN→CA,CN,CA,512,516,2,2,512.0,547.0314750585824,633.3894668646833,559.7900246031472,537.6809391319417,524.7552374884285,515.6853555474797
2021-08-23,2021,8,23,CN→US,CN,US,2644,2700,8,8,2644.0,2800.7303033395224,6085.39918077381,2865.5553768188997,2758.170198045304,2699.528227225142,2659.828004055174
2021-08-23,2021,8,23,DE→US,DE,US,328,396,1,0,328.0,332.63858143887694,342.6249187607994,334.278830621858,331.39341830424416,329.6873987082729,328.4875503015313
2021-08-23,2021,8,23,GB→US,GB,US,658,702,2,2,658.0,670.8917847041057,713.4968640480619,676.3505821895596,667.3222403478571,662.4893041485773,659.2704081227259
2021-08-23,2021,8,23,HK→CA,HK,CA,781,792,2,2,781.0,814.4765686989028,2161.048887335906,830.1955513459887,805.2032372133176,792.5284663206928,784.2444184468964
2021-08-23,2021,8,23,HK→US,HK,US,677,702,2,1,677.0,723.5290849613549,827.7281810395474,740.4241869794485,711.2870120600644,694.0803691581127,681.9454088262792
2021-08-23,2021,8,23,JP→CA,JP,CA,432,516,2,1,432.0,437.5721278541421,454.7835070367447,439.89729653863463,436.06182477040596,433.97035680937,432.56052487080734
2021-08-23,2021,8,23,JP→US,JP,US,2262,2712,9,4,2262.0,2284.146209058703,2374.905609201938,2293.949523044699,2278.022853044261,2269.680267004583,2264.1683986240764
2021-08-23,2021,8,23,KR→CA,KR,CA,495,516,2,2,495.0,519.5616935924968,643.8059812140098,530.4583600398169,512.8391358698052,503.5817558858338,497.4301252073267
2021-08-23,2021,8,23,KR→US,KR,US,1319,1614,5,1,1319.0,1323.4411448825033,1339.4511131163836,1325.3905034071581,1322.2196580791012,1320.5455341126258,1319.4366801877675
2021-08-23,2021,8,23,SG→US,SG,US,929,934,4,4,929.0,1018.2121431175603,1431.9673695169868,1059.6512546933718,993.7421294795195,959.8787579950306,937.6952783310106
2021-08-23,2021,8,23,TW→US,TW,US,998,1308,4,0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
2021-08-24,2021,8,24,AE→US,AE,US,858,982,2,0,858.0,860.6013161148888,989.3660015540346,862.2375522923759,859.8407329858836,858.8293232475867,858.2256308644123
2021-08-24,2021,8,24,AU→US,AU,US,2449,3327,10,0,2449.0,2449.0,2449.0,2449.0,2449.0,2449.0,2449.0
2021-08-24,2021,8,24,CN→CA,CN,CA,406,516,2,0,406.0,408.84782734633444,426.99371586889146,410.28875436942894,408.04638178150685,406.9582136209142,406.2666603251813
2021-08-24,2021,8,24,CN→US,CN,US,2164,2700,8,0,2164.0,2168.4101310890874,2876.6640200712086,2171.0194187674806,2167.137767823053,2165.4350002833935,2164.3941170262433
2021-08-24,2021,8,24,DE→US,DE,US,275,396,1,0,275.0,275.0,275.0,275.0,275.0,275.0,275.0
2021-08-24,2021,8,24,GB→US,GB,US,478,702,2,0,478.0,479.74832717344515,670.3349954918625,480.9161315990074,479.23221308716165,478.54947804294915,478.1486290297158
2021-08-24,2021,8,24,HK→CA,HK,CA,667,792,2,0,667.0,667.0,667.0,667.0,667.0,667.0,667.0
2021-08-24,2021,8,24,HK→US,HK,US,560,702,2,0,560.0,560.0,560.0,560.0,560.0,560.0,560.0
2021-08-24,2021,8,24,JP→CA,JP,CA,345,516,2,0,345.0,347.9340646690181,359.8203004278789,349.2699920150527,347.1245117362524,346.014013136063,345.2855194073672
2021-08-24,2021,8,24,JP→US,JP,US,1852,2712,9,0,1852.0,1854.8520811410149,1865.4286943629181,1856.1132357012714,1854.063382502629,1852.9881444201728,1852.2787370863937
2021-08-24,2021,8,24,KR→CA,KR,CA,423,516,2,0,423.0,423.0,423.0,423.0,423.0,423.0,423.0
2021-08-24,2021,8,24,KR→US,KR,US,1056,1614,5,1,1056.0,1058.5143804614831,1074.6313029515127,1059.787217721936,1057.8043340443305,1056.8440634473823,1056.2347236502794
2021-08-24,2021,8,24,SG→US,SG,US,871,934,4,3,871.0,906.6758747109321,1127.7575105521369,924.331236929718,896.7501035971693,883.1334735558778,874.3909626824133
2021-08-24,2021,8,24,TW→US,TW,US,1037,1308,4,2,1037.0,1041.9427795108616,1062.0858484633393,1044.143591252744,1040.5663509606331,1038.7043386969399,1037.4801169918574
2021-08-25,2021,8,25,AE→US,AE,US,957,982,2,2,957.0,1052.8007067911788,1462.4549020373443,1096.9522509477993,1026.3366652253023,990.0334257859961,966.2914484665873
2021-08-25,2021,8,25,AU→US,AU,US,2703,3327,10,2,2703.0,2721.7256456460004,2969.458554691064,2731.4816337808024,2716.4333725727347,2709.271343339677,2704.743078976557
2021-08-25,2021,8,25,CN→CA,CN,CA,398,516,2,0,398.0,398.0,398.0,398.0,398.0,398.0,398.0
2021-08-25,2021,8,25,CN→US,CN,US,2176,2700,8,2,2176.0,2183.0901755240766,2218.1307989799316,2186.489265351162,2181.1231725727894,2178.42525070648,2176.6795630077627
2021-08-25,2021,8,25,DE→US,DE,US,315,396,1,0,315.0,315.0,315.0,315.0,315.0,315.0,315.0
2021-08-25,2021,8,25,GB→US,GB,US,591,702,2,0,591.0,593.6960905725397,603.8827399948073,594.8885198634413,592.9396616259853,591.9254421195051,591.2603060872766
2021-08-25,2021,8,25,HK→CA,HK,CA,629,792,2,1,629.0,630.6185543185732,1739.1232813566103,631.8697526686967,630.1285745516441,629.4906888681757,629.1308694797285
2021-08-25,2021,8,25,HK→US,HK,US,597,702,2,0,597.0,597.0,597.0,597.0,597.0,597.0,597.0
2021-08-25,2021,8,25,JP→CA,JP,CA,366,516,2,1,366.0,371.51311154951566,386.8666420777402,373.715988578172,370.0185271878285,367.9606909418628,366.5596971299948
2021-08-25,2021,8,25,JP→US,JP,US,2197,2712,9,2,2197.0,2206.029463061574,2234.918606678862,2209.8269761815286,2203.565389481698,2200.1764786015947,2197.902013641871
2021-08-25,2021,8,25,KR→CA,KR,CA,401,516,2,1,401.0,404.02569200652704,437.07965803710846,405.6860090114449,403.18097247163894,402.01251417307617,401.2806207610927
2021-08-25,2021,8,25,KR→US,KR,US,1146,1614,5,0,1146.0,1146.0,1146.0,1146.0,1146.0,1146.0,1146.0
2021-08-25,2021,8,25,SG→US,SG,US,762,934,4,0,762.0,762.0,762.0,762.0,762.0,762.0,762.0
2021-08-25,2021,8,25,TW→US,TW,US,1126,1308,4,4,1126.0,1141.2202329808215,1189.8780508959094,1147.3732690576503,1137.0819271005764,1131.402445537882,1127.5420374698642
2021-08-26,2021,8,26,AE→US,AE,US,980,982,2,2,980.0,1098.3407066995808,1647.175332555148,1153.8845302611717,1065.5360392538983,1020.6188082960351,991.4022757652656
2021-08-26,2021,8,26,AU→US,AU,US,2946,3327,10,6,2946.0,2971.8261713390666,3514.0699118260145,2985.2194383340375,2964.520753936626,2954.655673265943,2948.407542349119
2021-08-26,2021,8,26,CN→CA,CN,CA,428,516,2,1,428.0,430.7142153860475,448.12161975527505,432.0882758797237,429.94749414839237,428.9109528467232,428.2533079231569
2021-08-26,2021,8,26,CN→US,CN,US,2653,2700,8,8,2653.0,2793.0141800915385,6202.563454924031,2853.0266616677113,2754.7571642110615,2702.2098991054136,2666.9784823726677
2021-08-26,2021,8,26,DE→US,DE,US,349,396,1,1,349.0,350.44332014861516,364.65539705287034,351.22351947213593,350.0246459212903,349.4718387423547,349.1298997712478
2021-08-26,2021,8,26,GB→US,GB,US,615,702,2,1,615.0,619.9137763131782,636.0468976304003,621.9928027824901,618.5540564517016,616.7118673933525,615.4844933058869
2021-08-26,2021,8,26,HK→CA,HK,CA,634,792,2,0,634.0,634.0,634.0,634.0,634.0,634.0,634.0
2021-08-26,2021,8,26,HK→US,HK,US,686,702,2,2,686.0,722.4367271213799,814.7499466978556,736.1729414085796,712.8446098092927,699.3154239856682,689.8462271777282
2021-08-26,2021,8,26,JP→CA,JP,CA,390,516,2,0,390.0,390.0,390.0,390.0,390.0,390.0,390.0
2021-08-26,2021,8,26,JP→US,JP,US,2426,2712,9,6,2426.0,2468.728166629219,2647.0084198809636,2486.9151290031955,2457.0073468581945,2440.975430303033,2430.2486367163556
2021-08-26,2021,8,26,KR→CA,KR,CA,460,516,2,1,460.0,465.2097315752058,492.63670678762895,467.74631493366076,463.7574782077503,461.77278708256273,460.49566804202027
2021-08-26,2021,8,26,KR→US,KR,US,1425,1614,5,3,1425.0,1446.068174767723,1516.6282676855787,1454.6915391255625,1440.2883010074022,1432.4256435084876,1427.114097801012
2021-08-26,2021,8,26,SG→US,SG,US,929,934,4,4,929.0,997.94735418952,1356.8820777089622,1030.789132982376,978.9372989231692,952.7076092597935,935.6568415567527
2021-08-26,2021,8,26,TW→US,TW,US,1265,1308,4,4,1265.0,1331.6744600766594,1480.5702904353361,1355.209687536875,1314.262902079608,1289.6956729339536,1272.1823458696467
2021-08-27,2021,8,27,AE→US,AE,US,982,982,2,2,982.0,1103.1834334842208,1774.7748735659989,1160.628286608393,1069.5262074247862,1023.4956280136855,993.637010160392
2021-08-27,2021,8,27,AU→US,AU,US,2957,3327,10,5,2957.0,2996.86579191267,3597.644309709156,3016.093884462116,2985.7127372745254,2970.576586284179,2960.801873810646
2021-08-27,2021,8,27,CN→CA,CN,CA,513,516,2,2,513.0,546.8424261626235,640.7547869823777,559.4596329387683,537.7739721014486,525.2635638877578,516.5361972872283
2021-08-27,2021,8,27,CN→US,CN,US,2622,2700,8,6,2622.0,2688.215083902859,5644.120787836729,2718.344733212458,2669.890681089003,2644.92383773961,2628.4707728629232
2021-08-27,2021,8,27,DE→US,DE,US,347,396,1,0,347.0,348.4521079566676,363.6655489854894,349.2434402176009,348.0301676925352,347.4736606530853,347.13028265778337
2021-08-27,2021,8,27,GB→US,GB,US,625,702,2,0,625.0,625.0,625.0,625.0,625.0,625.0,625.0
2021-08-27,2021,8,27,HK→CA,HK,CA,785,792,2,2,785.0,836.5963269227818,2235.6269119432454,860.3032772828714,822.3456479783138,802.8483323829012,790.0329763912891
2021-08-27,2021,8,27,HK→US,HK,US,683,702,2,2,683.0,751.262544349896,901.9274174470172,775.911921250763,733.4802569504488,708.2276867122084,690.3217865712461
2021-08-27,2021,8,27,JP→CA,JP,CA,438,516,2,0,438.0,438.0,438.0,438.0,438.0,438.0,438.0
2021-08-27,2021,8,27,JP→US,JP,US,2631,2712,9,7,2631.0,2746.6839190770806,3112.9577265313774,2792.8780150783605,2715.5916266957074,2672.4110023140342,2642.8539302398713
2021-08-27,2021,8,27,KR→CA,KR,CA,463,516,2,2,463.0,473.51393074761626,531.8814495095439,478.6918488246538,470.5761976391607,466.5668970909005,463.99600042938454
2021-08-27,2021,8,27,KR→US,KR,US,1598,1614,5,5,1598.0,1705.2482602423759,2760.436178333667,1747.5541249299663,1675.9962424439523,1636.1698729553932,1608.9220763658416
2021-08-27,2021,8,27,SG→US,SG,US,926,934,4,4,926.0,1006.9400526585364,1420.1841904106986,1045.2257724342592,984.6788967039311,953.9026109153855,933.8430043222273
2021-08-27,2021,8,27,TW→US,TW,US,1058,1308,4,1,1058.0,1066.6357503747347,1092.7585023716242,1070.0196988488851,1064.3154294766891,1061.1018784576777,1058.8899084707523
2021-08-28,2021,8,28,AE→US,AE,US,932,982,2,2,932.0,997.1662328606157,1431.070621264936,1028.5365939657747,979.0033748240048,954.2210923869758,938.2208531772419
2021-08-28,2021,8,28,AU→US,AU,US,2439,3327,10,1,2439.0,2441.127561701761,2459.264459428283,2442.25624578447,2440.5212793414325,2439.7055801249485,2439.1952031694145
2021-08-28,2021,8,28,CN→CA,CN,CA,491,516,2,2,491.0,512.8367274550283,585.7729345905375,521.4852479996791,506.91890448759676,498.79728712524184,493.2330527907547
2021-08-28,2021,8,28,CN→US,CN,US,2076,2700,8,2,2076.0,2082.3283874795825,3631.8537471427353,2086.5607615995,2080.465154505215,2077.995220176752,2076.5405502806016
2021-08-28,2021,8,28,DE→US,DE,US,257,396,1,0,257.0,257.0,257.0,257.0,257.0,257.0,257.0
2021-08-28,2021,8,28,GB→US,GB,US,572,702,2,0,572.0,572.0,572.0,572.0,572.0,572.0,572.0
2021-08-28,2021,8,28,HK→CA,HK,CA,636,792,2,0,636.0,636.0,636.0,636.0,636.0,636.0,636.0
2021-08-28,2021,8,28,HK→US,HK,US,594,702,2,0,594.0,595.484853945886,603.8226597940321,596.2148719546188,595.0626095240543,594.4981153717824,594.1386228608135
2021-08-28,2021,8,28,JP→CA,JP,CA,353,516,2,0,353.0,353.0,353.0,353.0,353.0,353.0,353.0
2021-08-28,2021,8,28,JP→US,JP,US,1947,2712,9,0,1947.0,1947.0,1947.0,1947.0,1947.0,1947.0,1947.0
2021-08-28,2021,8,28,KR→CA,KR,CA,404,516,2,0,404.0,404.0,404.0,404.0,404.0,404.0,404.0
2021-08-28,2021,8,28,KR→US,KR,US,1324,1614,5,2,1324.0,1328.4238114204577,1783.7618596833906,1330.8701710015653,1327.163521390173,1325.4663346695315,1324.406063046596
2021-08-28,2021,8,28,SG→US,SG,US,842,934,4,2,842.0,854.8561015474801,942.4705966935717,861.4510098511798,851.2670670755442,846.3406300705713,843.208766575475
2021-08-28,2021,8,28,TW→US,TW,US,996,1308,4,0,996.0,999.5993504453752,1010.4248148945559,1001.0790705866928,998.6155310072254,997.268642213298,996.3607386626625
2021-08-29,2021,8,29,AE→US,AE,US,982,982,2,2,982.0,1102.9420892423987,1781.6330982613024,1160.1328626749041,1069.3725953979529,1023.443991570327,993.626348442732
2021-08-29,2021,8,29,AU→US,AU,US,2953,3327,10,5,2953.0,2974.6058335916027,3456.8816806969007,2985.0984712559684,2968.5343295858,2960.331915562298,2955.0506620495876
2021-08-29,2021,8,29,CN→CA,CN,CA,504,516,2,2,504.0,535.2351624511812,614.1220390264026,546.594995661957,526.8888456422094,515.3681933015434,507.28440172116694
2021-08-29,2021,8,29,CN→US,CN,US,2407,2700,8,4,2407.0,2431.982641280958,5512.162704370389,2445.7660484386406,2424.8850556013695,2415.290077996473,2409.2954512623746
2021-08-29,2021,8,29,DE→US,DE,US,367,396,1,0,367.0,368.46218186918634,384.81203316535516,369.26552444766617,368.03655007417854,367.47585559638935,367.13076447199705
2021-08-29,2021,8,29,GB→US,GB,US,680,702,2,1,680.0,700.1223756534527,747.1745676550829,707.4591724067149,694.669337182345,687.2496691345582,682.0861160131224
2021-08-29,2021,8,29,HK→CA,HK,CA,724,792,2,0,724.0,724.0,724.0,724.0,724.0,724.0,724.0
2021-08-29,2021,8,29,HK→US,HK,US,622,702,2,1,622.0,625.4362041328651,636.6961788367377,626.890140966161,624.4869201696081,623.1983578118338,622.3392675540836
2021-08-29,2021,8,29,JP→CA,JP,CA,480,516,2,0,480.0,480.0,480.0,480.0,480.0,480.0,480.0
2021-08-29,2021,8,29,JP→US,JP,US,2610,2712,9,8,2610.0,2755.261699546721,3178.239695001394,2811.9028237074313,2716.3502464213184,2662.2701678810863,2625.000346149067
2021-08-29,2021,8,29,KR→CA,KR,CA,490,516,2,2,490.0,508.9578342477952,605.9294928531931,517.0776933736786,503.78556774204014,496.6733218905508,491.8972734415022
2021-08-29,2021,8,29,KR→US,KR,US,1514,1614,5,3,1514.0,1532.04564749567,1609.1436548079362,1540.270050788649,1527.0456450313688,1520.2214722732037,1515.7508147751228
2021-08-29,2021,8,29,SG→US,SG,US,921,934,4,4,921.0,1000.1521854102859,1352.4607537771965,1036.877940222144,978.5101082356078,948.4510096975617,928.734323201975
2021-08-29,2021,8,29,TW→US,TW,US,1290,1308,4,4,1290.0,1440.842193845544,1754.1963531844306,1492.9216462509378,1401.6004284571427,1346.149419119913,1306.3689362095186
2021-08-30,2021,8,30,AE→US,AE,US,978,982,2,2,978.0,1092.1908792195381,1775.6673837469093,1146.7036736389293,1060.4374827914453,1017.0361504068758,988.9393508782797
2021-08-30,2021,8,30,AU→US,AU,US,2786,3327,10,2,2786.0,2802.360624751442,2951.8633434871417,2810.695456544627,2797.7393809975733,2791.492278350705,2787.5278764285667
2021-08-30,2021,8,30,CN→CA,CN,CA,503,516,2,2,503.0,522.3768705886496,578.6069350447702,529.8111656440497,517.149531820802,509.96195936462937,504.9990653337055
2021-08-30,2021,8,30,CN→US,CN,US,2569,2700,8,7,2569.0,2660.2669351026902,5765.572735420372,2699.6156188554305,2635.2731556493054,2601.0125917976834,2578.0866147029715
2021-08-30,2021,8,30,DE→US,DE,US,341,396,1,0,341.0,341.0,341.0,341.0,341.0,341.0,341.0
2021-08-30,2021,8,30,GB→US,GB,US,567,702,2,1,567.0,571.4550528280374,772.3617476820775,573.8285362280513,570.1791579140172,568.4773907442556,567.4094623306844
2021-08-30,2021,8,30,HK→CA,HK,CA,723,792,2,1,723.0,724.6060863891331,1708.887446177969,725.8363282350938,724.1203041708394,723.4877624611602,723.1301823708878
2021-08-30,2021,8,30,HK→US,HK,US,674,702,2,1,674.0,722.9058707280585,840.3925481279123,741.1004770329754,710.0374689792786,691.8987289964787,679.1732561110898
2021-08-30,2021,8,30,JP→CA,JP,CA,448,516,2,0,448.0,448.0,448.0,448.0,448.0,448.0,448.0
2021-08-30,2021,8,30,JP→US,JP,US,2161,2712,9,1,2161.0,2167.2755664563592,2202.141644243733,2170.3585226405025,2165.50866064276,2163.1192346488483,2161.5909809373165
2021-08-30,2021,8,30,KR→CA,KR,CA,440,516,2,1,440.0,443.01056300968565,473.9414393981333,444.6505018387818,442.1693016713591,441.0078204761286,440.2794089698501
2021-08-30,2021,8,30,KR→US,KR,US,1452,1614,5,5,1452.0,1471.3045304438153,2326.4391547627065,1481.3796604327213,1465.8382989664756,1458.460928687058,1453.7959015176723
2021-08-30,2021,8,30,SG→US,SG,US,921,934,4,4,921.0,987.6388432985457,1351.0933460349906,1019.6420527504706,969.2661287065634,943.8897878157838,927.4233827272894
2021-08-30,2021,8,30,TW→US,TW,US,1101,1308,4,3,1101.0,1107.6648427417772,1141.5442977684843,1110.7703322519483,1105.7955492635447,1103.2746950381363,1101.6379242077383
2021-08-31,2021,8,31,AE→US,AE,US,976,982,2,2,976.0,1085.2941232817248,1714.2560599387868,1136.9073599122294,1054.9841765135186,1013.4785574921125,986.5163422012226
2021-08-31,2021,8,31,AU→US,AU,US,2662,3327,10,3,2662.0,2673.3774083962735,2791.615637913481,2679.2006945539133,2670.168588436095,2665.8213236379092,2663.063126318934
2021-08-31,2021,8,31,CN→CA,CN,CA,393,516,2,0,393.0,393.0,393.0,393.0,393.0,393.0,393.0
2021-08-31,2021,8,31,CN→US,CN,US,2555,2700,8,6,2555.0,2601.635705333321,4027.0760952670757,2623.849652989818,2588.701524646755,2571.031657272116,2559.5096518425757
2021-08-31,2021,8,31,DE→US,DE,US,263,396,1,0,263.0,263.0,263.0,263.0,263.0,263.0,263.0
2021-08-31,2021,8,31,GB→US,GB,US,524,702,2,1,524.0,527.6596781901269,539.0096817865083,529.1865825411057,526.6641116982646,525.2911796899396,524.3670555883797
2021-08-31,2021,8,31,HK→CA,HK,CA,559,792,2,0,559.0,560.592000647423,1535.8779725620775,561.8112737670065,560.1106308934623,559.4836032809865,559.1290820467277
2021-08-31,2021,8,31,HK→US,HK,US,528,702,2,0,528.0,528.0,528.0,528.0,528.0,528.0,528.0
2021-08-31,2021,8,31,JP→CA,JP,CA,298,516,2,0,298.0,298.0,298.0,298.0,298.0,298.0,298.0
2021-08-31,2021,8,31,JP→US,JP,US,1697,2712,9,0,1697.0,1697.0,1697.0,1697.0,1697.0,1697.0,1697.0
2021-08-31,2021,8,31,KR→CA,KR,CA,391,516,2,0,391.0,394.0229084549961,427.1572405813875,395.6822733217832,393.1775748719605,392.0104559457821,391.2799500875094
2021-08-31,2021,8,31,KR→US,KR,US,1244,1614,5,1,1244.0,1248.3820371536658,1760.2034686037914,1250.9282147336774,1247.1189038835857,1245.4297778161522,1244.3931776182217
2021-08-31,2021,8,31,SG→US,SG,US,779,934,4,0,779.0,786.3416868807701,842.4249724123652,790.1736753061432,784.2624812147055,781.4500033631775,779.6794329097088
2021-08-31,2021,8,31,TW→US,TW,US,1191,1308,4,4,1191.0,1233.572281917687,1336.8409632879723,1249.2439231214414,1222.3118898795692,1206.5574734547338,1195.4969323542355
2021-09-01,2021,9,1,AE→US,AE,US,845,982,2,1,845.0,847.2617686010315,866.2719554951764,848.4565026478682,846.6052371380871,845.7413221899598,845.2043957246303
2021-09-01,2021,9,1,AU→US,AU,US,2548,3327,10,1,2548.0,2555.3515167723613,2598.048117451551,2558.9143846739044,2553.2941507992778,2550.4979430967205,2548.6983845196496
2021-09-01,2021,9,1,CN→CA,CN,CA,362,516,2,0,362.0,362.0,362.0,362.0,362.0,362.0,362.0
2021-09-01,2021,9,1,CN→US,CN,US,2301,2700,8,4,2301.0,2340.6744957858914,2778.3355392050053,2358.7145014319153,2329.762764568417,2314.7714824222376,2304.8878438898923
2021-09-01,2021,9,1,DE→US,DE,US,248,396,1,0,248.0,248.0,248.0,248.0,248.0,248.0,248.0
2021-09-01,2021,9,1,GB→US,GB,US,486,702,2,0,486.0,486.0,486.0,486.0,486.0,486.0,486.0
2021-09-01,2021,9,1,HK→CA,HK,CA,737,792,2,1,737.0,743.0922072617352,1635.202654335229,746.5224169836224,741.3531755173713,739.0100240618799,737.5552458713573
2021-09-01,2021,9,1,HK→US,HK,US,572,702,2,1,572.0,577.0737175303225,597.576703184433,579.3836572222781,575.6764135104318,573.7555802627438,572.4945109593668
2021-09-01,2021,9,1,JP→CA,JP,CA,370,516,2,0,370.0,370.0,370.0,370.0,370.0,370.0,370.0
2021-09-01,2021,9,1,JP→US,JP,US,1728,2712,9,1,1728.0,1729.3352624395898,1736.691574153283,1729.9874068409304,1728.9523509462424,1728.4458442131145,1728.1239300588372
2021-09-01,2021,9,1,KR→CA,KR,CA,420,516,2,0,420.0,420.0,420.0,420.0,420.0,420.0,420.0
2021-09-01,2021,9,1,KR→US,KR,US,1266,1614,5,1,1266.0,1273.189603265695,1796.7600462306386,1277.023911340612,1271.1471579131476,1268.3953786348309,1266.664586228762
2021-09-01,2021,9,1,SG→US,SG,US,800,934,4,2,800.0,816.8064323601619,916.8308660998208,825.0741586570741,812.1317396222001,805.7216542742751,801.5998840750044
2021-09-01,2021,9,1,TW→US,TW,US,904,1308,4,0,904.0,904.0,904.0,904.0,904.0,904.0,904.0
2021-09-02,2021,9,2,AE→US,AE,US,960,982,2,2,960.0,1030.3311268689386,1396.2736898618728,1064.225447889509,1010.702341371743,983.9509198920175,966.7011697099537
2021-09-02,2021,9,2,AU→US,AU,US,3261,3327,10,9,3261.0,3424.857928245616,4570.724105315296,3496.091490411378,3379.766566142231,3318.161724801167,3277.1819817450314
2021-09-02,2021,9,2,CN→CA,CN,CA,420,516,2,2,420.0,425.5758129665654,464.5063091564594,428.44169247570767,423.9989294072369,421.8662291446831,420.5182607730369
2021-09-02,2021,9,2,CN→US,CN,US,2653,2700,8,8,2653.0,2815.206712818641,6550.7826168436995,2884.1891560104596,2770.950465631035,2710.1352766939135,2669.2477527636906
2021-09-02,2021,9,2,DE→US,DE,US,314,396,1,0,314.0,314.0,314.0,314.0,314.0,314.0,314.0
2021-09-02,2021,9,2,GB→US,GB,US,534,702,2,0,534.0,534.0,534.0,534.0,534.0,534.0,534.0
2021-09-02,2021,9,2,HK→CA,HK,CA,653,792,2,1,653.0,657.5440926210256,1759.1572118662734,660.5934684238637,656.1982575779859,654.4255451113002,653.3855174827106
2021-09-02,2021,9,2,HK→US,HK,US,691,702,2,2,691.0,726.4012477812989,815.4086152370328,739.7979267833673,717.1062437384649,703.9481141136071,694.7400545364421
2021-09-02,2021,9,2,JP→CA,JP,CA,469,516,2,1,469.0,492.34041903241604,548.0651147462772,501.05567171388543,486.10065485253256,477.4509681630269,471.4328519285398
2021-09-02,2021,9,2,JP→US,JP,US,2019,2712,9,0,2019.0,2021.8348085751734,2032.1240764924294,2023.0791557566379,2021.0508477560995,2019.9830980696959,2019.2774686437551
2021-09-02,2021,9,2,KR→CA,KR,CA,446,516,2,0,446.0,451.08328807711143,475.3660046854562,453.50297546460655,449.67267856889566,447.7400229476134,446.4877593443998
2021-09-02,2021,9,2,KR→US,KR,US,1350,1614,5,2,1350.0,1365.1125728211846,2263.293030601164,1371.5167565457903,1360.9954269908956,1355.3670448095488,1351.5361513376902
2021-09-02,2021,9,2,SG→US,SG,US,802,934,4,2,802.0,815.7158403153019,934.9957775827775,822.9351197533059,811.877782812021,806.6095051483687,803.2810349390919
2021-09-02,2021,9,2,TW→US,TW,US,1262,1308,4,4,1262.0,1317.892071957335,1456.5014316966995,1338.7657992414106,1303.0247612368416,1282.313705850569,1267.857835475692
2021-09-03,2021,9,3,AE→US,AE,US,977,982,2,2,977.0,1095.0013966876645,1672.2776971782205,1151.042244484112,1062.2215792405711,1017.3849395837758,988.3221341246903
2021-09-03,2021,9,3,AU→US,AU,US,3315,3327,10,10,3315.0,3580.2015800349136,5126.276840215225,3692.4176114898273,3507.4148964676147,3407.998079790234,3341.394433157551
2021-09-03,2021,9,3,CN→CA,CN,CA,480,516,2,1,480.0,489.57509694805714,541.4834077780727,494.05323556345434,486.90698528228125,483.28199993177236,480.92182909759254
2021-09-03,2021,9,3,CN→US,CN,US,2682,2700,8,8,2682.0,2853.3689987100893,7652.210079695839,2927.4937066503917,2806.499558159594,2742.1371650318424,2699.071066846424
2021-09-03,2021,9,3,DE→US,DE,US,358,396,1,1,358.0,359.44702981802357,374.6153438336183,360.23563619828167,359.02645883283947,358.4719202977726,358.1297968922854
2021-09-03,2021,9,3,GB→US,GB,US,674,702,2,2,674.0,695.9049023140219,933.0712988021382,704.46829260777,689.9184679366804,681.7985445148382,676.2328351099866
2021-09-03,2021,9,3,HK→CA,HK,CA,751,792,2,2,751.0,778.2430950089472,2104.8129719345593,791.529788220781,770.6422524912188,760.302616054479,753.6094845460393
2021-09-03,2021,9,3,HK→US,HK,US,702,702,2,2,702.0,789.2194623196012,1004.7657992002362,822.0798724114043,766.2873117882491,733.883571636977,711.2076040268475
2021-09-03,2021,9,3,JP→CA,JP,CA,497,516,2,2,497.0,523.4712480872513,593.0908611059863,533.5524968629225,516.3977329744333,506.5697250159917,499.75287768469445
2021-09-03,2021,9,3,JP→US,JP,US,2239,2712,9,2,2239.0,2248.330713594015,2285.520808487938,2252.542975592688,2245.736417219646,2242.2127080804553,2239.903857195719
2021-09-03,2021,9,3,KR→CA,KR,CA,459,516,2,0,459.0,459.0,459.0,459.0,459.0,459.0,459.0
2021-09-03,2021,9,3,KR→US,KR,US,1596,1614,5,5,1596.0,1695.3581753226963,1981.3956716223681,1733.2224184181428,1668.3710701556224,1631.5791506527744,1606.208162375841
2021-09-03,2021,9,3,SG→US,SG,US,902,934,4,2,902.0,971.8259185097844,1343.1471379582742,1004.9581422122841,952.6172593269052,926.0596356608289,908.7614031120537
2021-09-03,2021,9,3,TW→US,TW,US,986,1308,4,1,986.0,987.7177495685935,1000.4314990285441,988.6086765047996,987.2275994830717,986.5708723269232,986.1581469084291
